UniqueID,DayNumber,title,rank,newsSource,URLs,Date,Filename,Seg,WC,WPS,Sixltr,Dic,Numerals,funct,pronoun,ppron,Iself,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct,Polarity
9922,7,Salmond Budget claims 'bluster and bluff' says Miliband,7,BBCNews,http://www.bbc.co.uk/news/uk-politics-32015394,23/03/2015,headlineorp.txt,1,8,8,37.5,37.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,25,0,0,37.5,0
9923,8,Richard III: Long queues to view coffin,8,BBCNews,http://www.bbc.co.uk/news/uk-england-leicestershire-32014296,23/03/2015,headlineorq.txt,1,7,7,14.29,71.43,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,14.29,0,14.29,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,28.57,14.29
9924,9,Security guard fraud exposed by undercover researchers,9,BBCNews,http://www.bbc.co.uk/news/uk-england-london-31876590,23/03/2015,headlineorr.txt,1,7,7,57.14,57.14,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,28.57,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,14.29
9925,10,SA convicts ex-tennis doubles star Bob Hewitt of rape,10,BBCNews,http://www.bbc.co.uk/news/world-africa-32017871,23/03/2015,headlineors.txt,1,10,10,30,50,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,10,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,20,0,0,0,0,20,-10
9991,1,Neil Fox charged with sex assaults,1,BBCNews,http://www.bbc.co.uk/news/uk-32022625,23/03/2015,headlineoug.txt,1,6,6,33.33,50,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67,-16.67
9992,2,Claudia Lawrence: Murder arrest over missing York chef,2,BBCNews,http://www.bbc.co.uk/news/uk-england-32022326,23/03/2015,headlineouh.txt,1,8,8,37.5,37.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,25,0,25,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,25,-25
9993,3,Taylor Swift buys .porn and .adult web domain names,3,BBCNews,http://www.bbc.co.uk/newsbeat/32013708,23/03/2015,headlineoui.txt,1,9,9,0,44.44,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,33.33,0
9994,4,BBC News switches PC users to responsive site,4,BBCNews,http://www.bbc.co.uk/news/technology-31966686,23/03/2015,headlineouj.txt,1,8,8,25,50,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0
9995,5,"What takes 38 seconds, apart from Steven Gerrard's dismissal",5,BBCNews,http://www.bbc.co.uk/newsbeat/32016448,23/03/2015,headlineouk.txt,1,9,9,33.33,55.56,11.11,22.22,11.11,0,0,0,0,0,0,11.11,0,11.11,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,11.11,0,0,33.33,0
9996,6,Richard III: Leicester Cathedral coffin viewers wait for hours,6,BBCNews,http://www.bbc.co.uk/news/uk-england-leicestershire-32014296,23/03/2015,headlineoul.txt,1,9,9,44.44,66.67,0,11.11,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,11.11,0,0,0,0,0,11.11,0,0,11.11,11.11,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,11.11,0,11.11,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,22.22,11.11
9997,7,The beast of the Danube,7,BBCNews,http://www.bbc.co.uk/news/magazine-31988139,23/03/2015,headlineoum.txt,1,5,5,0,60,0,60,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0
9998,8,Election essay: The town that's used to being disappointed,8,BBCNews,http://www.bbc.co.uk/news/magazine-31940483,23/03/2015,headlineoun.txt,1,9,9,22.22,77.78,0,44.44,11.11,0,0,0,0,0,0,11.11,11.11,33.33,22.22,11.11,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,11.11,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,11.11,0,0,33.33,-11.11
9999,9,Small Data: How much would you have won backing McCoy?,9,BBCNews,http://www.bbc.co.uk/news/blogs-magazine-monitor-31983951,23/03/2015,headlineouo.txt,1,10,10,10,70,0,50,10,10,0,0,10,0,0,0,0,30,20,10,10,10,10,0,10,0,10,0,0,10,0,0,0,10,10,0,0,0,0,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,10,0,0,0,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,30,10
10000,10,Clarke Carlisle admits drink-driving offence,10,BBCNews,http://www.bbc.co.uk/news/uk-england-32018656,23/03/2015,headlineoup.txt,1,5,5,60,60,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,20,0,0,0,20,0,20,0,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,40,-20
10066,1,Neil Fox charged with sex assaults,1,BBCNews,http://www.bbc.co.uk/news/uk-32022625,23/03/2015,headlineoxd.txt,1,6,6,33.33,50,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67,-16.67
10067,2,Claudia Lawrence: Murder arrest over missing York chef,2,BBCNews,http://www.bbc.co.uk/news/uk-england-32022326,23/03/2015,headlineoxe.txt,1,8,8,37.5,37.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,25,0,25,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,25,-25
10068,3,Taylor Swift buys .porn and .adult web domain names,3,BBCNews,http://www.bbc.co.uk/newsbeat/32013708,23/03/2015,headlineoxf.txt,1,9,9,0,44.44,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,33.33,0
10069,4,BBC News switches PC users to responsive site,4,BBCNews,http://www.bbc.co.uk/news/technology-31966686,23/03/2015,headlineoxg.txt,1,8,8,25,50,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0
10070,5,"What takes 38 seconds, apart from Steven Gerrard's dismissal",5,BBCNews,http://www.bbc.co.uk/newsbeat/32016448,23/03/2015,headlineoxh.txt,1,9,9,33.33,55.56,11.11,22.22,11.11,0,0,0,0,0,0,11.11,0,11.11,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,11.11,0,0,33.33,0
10071,6,Richard III: Leicester Cathedral coffin viewers wait for hours,6,BBCNews,http://www.bbc.co.uk/news/uk-england-leicestershire-32014296,23/03/2015,headlineoxi.txt,1,9,9,44.44,66.67,0,11.11,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,11.11,0,0,0,0,0,11.11,0,0,11.11,11.11,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,11.11,0,11.11,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,22.22,11.11
10072,7,The beast of the Danube,7,BBCNews,http://www.bbc.co.uk/news/magazine-31988139,23/03/2015,headlineoxj.txt,1,5,5,0,60,0,60,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0
10073,8,Election essay: The town that's used to being disappointed,8,BBCNews,http://www.bbc.co.uk/news/magazine-31940483,23/03/2015,headlineoxk.txt,1,9,9,22.22,77.78,0,44.44,11.11,0,0,0,0,0,0,11.11,11.11,33.33,22.22,11.11,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,11.11,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,11.11,0,0,33.33,-11.11
10074,9,Small Data: How much would you have won backing McCoy?,9,BBCNews,http://www.bbc.co.uk/news/blogs-magazine-monitor-31983951,23/03/2015,headlineoxl.txt,1,10,10,10,70,0,50,10,10,0,0,10,0,0,0,0,30,20,10,10,10,10,0,10,0,10,0,0,10,0,0,0,10,10,0,0,0,0,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,10,0,0,0,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,30,10
10075,10,Clarke Carlisle admits drink-driving offence,10,BBCNews,http://www.bbc.co.uk/news/uk-england-32018656,23/03/2015,headlineoxm.txt,1,5,5,60,60,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,20,0,0,0,20,0,20,0,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,40,-20
10141,1,Germanwings airliner 4U 9525 crashes in French Alps,1,BBCNews,http://www.bbc.co.uk/news/world-europe-32030270,24/03/2015,headlinepaa.txt,1,8,8,37.5,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0
10142,2,Germanwings Airbus A320 crash in France,2,BBCNews,http://www.bbc.co.uk/news/live/32030778,24/03/2015,headlinepab.txt,1,6,6,16.67,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67,0
10143,3,"Diesel users being taken for a ride, claims RAC",3,BBCNews,http://www.bbc.co.uk/news/business-32023464,24/03/2015,headlinepac.txt,1,9,9,0,55.56,0,33.33,0,0,0,0,0,0,0,0,11.11,22.22,11.11,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,22.22,0
10144,4,"Corden's Late, Late Show debut praised in US",4,BBCNews,http://www.bbc.co.uk/news/entertainment-arts-32031781,24/03/2015,headlinepad.txt,1,8,8,25,75,0,25,12.5,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,25,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,12.5,25,0,12.5,12.5,0,0,12.5,0,0,0,0,12.5,12.5,0,0,0,0,0,0,12.5,0,0,37.5,12.5
10145,5,Why a long night's sleep may be bad for you,5,BBCNews,http://www.bbc.co.uk/news/magazine-31928434,24/03/2015,headlinepae.txt,1,10,10,10,90,0,50,10,10,0,0,10,0,0,0,10,20,20,0,0,10,0,10,0,0,0,0,0,10,0,0,0,10,0,10,0,0,0,20,0,10,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,20,-10
10146,6,UK inflation rate falls to zero in February,6,BBCNews,http://www.bbc.co.uk/news/business-32031473,24/03/2015,headlinepaf.txt,1,8,8,25,62.5,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0
10147,7,Angelina Jolie has ovaries and fallopian tubes removed,7,BBCNews,http://www.bbc.co.uk/news/entertainment-arts-32030154,24/03/2015,headlinepag.txt,1,8,8,50,50,0,25,0,0,0,0,0,0,0,0,0,12.5,12.5,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,12.5,0,12.5,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0
10148,8,Most 'desirable' postcodes in the UK revealed,8,BBCNews,http://www.bbc.co.uk/news/uk-32016713,24/03/2015,headlinepah.txt,1,7,7,42.86,71.43,0,42.86,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,42.86,14.29,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,28.57,0,0,42.86,0
10149,9,Britain to boost Falklands Islands defences,9,BBCNews,http://www.bbc.co.uk/news/uk-politics-32031342,24/03/2015,headlinepai.txt,1,6,6,66.67,33.33,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,16.67,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67,-16.67
10150,10,Gold in faeces 'worth millions',10,BBCNews,http://www.bbc.co.uk/news/science-environment-32026636,24/03/2015,headlinepaj.txt,1,5,5,20,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,40,0,0,60,0
10216,1,Germanwings airliner 4U 9525 crashes in French Alps,1,BBCNews,http://www.bbc.co.uk/news/world-europe-32030270,24/03/2015,headlinepcx.txt,1,8,8,37.5,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0
10217,2,Germanwings Airbus A320 crash in France,2,BBCNews,http://www.bbc.co.uk/news/live/32030778,24/03/2015,headlinepcy.txt,1,6,6,16.67,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67,0
10218,3,"Diesel users being taken for a ride, claims RAC",3,BBCNews,http://www.bbc.co.uk/news/business-32023464,24/03/2015,headlinepcz.txt,1,9,9,0,55.56,0,33.33,0,0,0,0,0,0,0,0,11.11,22.22,11.11,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,22.22,0
10219,4,Angelina Jolie has ovaries and fallopian tubes removed,4,BBCNews,http://www.bbc.co.uk/news/entertainment-arts-32030154,24/03/2015,headlinepda.txt,1,8,8,50,50,0,25,0,0,0,0,0,0,0,0,0,12.5,12.5,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,12.5,0,12.5,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0
10220,5,Why a long night's sleep may be bad for you,5,BBCNews,http://www.bbc.co.uk/news/magazine-31928434,24/03/2015,headlinepdb.txt,1,10,10,10,90,0,50,10,10,0,0,10,0,0,0,10,20,20,0,0,10,0,10,0,0,0,0,0,10,0,0,0,10,0,10,0,0,0,20,0,10,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,20,-10
10221,6,"Corden's Late, Late Show debut praised in US",6,BBCNews,http://www.bbc.co.uk/news/entertainment-arts-32031781,24/03/2015,headlinepdc.txt,1,8,8,25,75,0,25,12.5,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,25,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,12.5,25,0,12.5,12.5,0,0,12.5,0,0,0,0,12.5,12.5,0,0,0,0,0,0,12.5,0,0,37.5,12.5
10222,7,UK inflation rate falls to zero in February,7,BBCNews,http://www.bbc.co.uk/news/business-32031473,24/03/2015,headlinepdd.txt,1,8,8,25,62.5,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0
10223,8,Most 'desirable' postcodes in the UK revealed,8,BBCNews,http://www.bbc.co.uk/news/uk-32016713,24/03/2015,headlinepde.txt,1,7,7,42.86,71.43,0,42.86,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,42.86,14.29,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,28.57,0,0,42.86,0
10224,9,Britain to boost Falklands Islands defences,9,BBCNews,http://www.bbc.co.uk/news/uk-politics-32031342,24/03/2015,headlinepdf.txt,1,6,6,66.67,33.33,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,16.67,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67,-16.67
10225,10,Gold in faeces 'worth millions',10,BBCNews,http://www.bbc.co.uk/news/science-environment-32026636,24/03/2015,headlinepdg.txt,1,5,5,20,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,40,0,0,60,0
10291,1,"Alps air crash killed three Britons, says Hammond",1,BBCNews,http://www.bbc.co.uk/news/uk-32047308,25/03/2015,headlinepfu.txt,1,8,8,25,50,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,12.5,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,25,-12.5
10292,2,Jeremy Clarkson: 'I haven't heard a thing',2,BBCNews,http://www.bbc.co.uk/news/entertainment-arts-32048660,25/03/2015,headlinepfv.txt,1,7,7,28.57,71.43,0,57.14,28.57,14.29,14.29,0,0,0,0,14.29,14.29,28.57,14.29,14.29,14.29,0,0,0,0,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,42.86,0,0,71.43,0
10293,3,Penrose inquiry: David Cameron apologises over infected blood,3,BBCNews,http://www.bbc.co.uk/news/uk-scotland-32041715,25/03/2015,headlinepfw.txt,1,8,8,62.5,62.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,25,12.5,12.5,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,25,0
10294,4,Alps plane crash: Search and recovery operation,4,BBCNews,http://www.bbc.co.uk/news/live/world-europe-32046257,25/03/2015,headlinepfx.txt,1,7,7,28.57,42.86,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,28.57,0
10295,5,Where does my personality fit in?,5,BBCNews,http://www.bbc.co.uk/news/magazine-31816926,25/03/2015,headlinepfy.txt,1,6,6,16.67,83.33,0,66.67,16.67,16.67,16.67,0,0,0,0,0,0,16.67,16.67,0,16.67,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,33.33,0
10296,6,Kraft Foods to merge with Heinz,6,BBCNews,http://www.bbc.co.uk/news/business-32050266,25/03/2015,headlinepfz.txt,1,6,6,0,50,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67,0
10297,7,BT returns to mobile phone market,7,BBCNews,http://www.bbc.co.uk/news/technology-32047642,25/03/2015,headlinepga.txt,1,6,6,16.67,66.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67,0
10298,8,Alps plane crash: What we know,8,BBCNews,http://www.bbc.co.uk/news/world-europe-32035121,25/03/2015,headlinepgb.txt,1,6,6,0,50,0,33.33,33.33,16.67,0,16.67,0,0,0,16.67,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,33.33,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,33.33,0
